frame,time,planet,x,y,z
366,7.327327327327327,3,12.13886019511261,13.456211850824856,-10.383577196471425
369,7.387387387387387,1,17.326470987588873,12.972036315882075,-11.964929137455483
369,7.387387387387387,2,19.874384927349634,13.950058449909967,-14.905701855538247
369,7.387387387387387,3,12.244644786244617,13.530785134937455,-10.475233710270688
372,7.4474474474474475,1,17.436813321904236,13.087841025069043,-12.094173678352725
372,7.4474474474474475,2,19.996155728231585,14.035347021705945,-15.032622941504961
372,7.4474474474474475,3,12.350713183293944,13.605332651727664,-10.56698387457051
375,7.5075075075075075,1,17.546928519484794,13.203740247243696,-12.223468939248587
375,7.5075075075075075,2,20.11753340189066,14.120518073011205,-15.159158198671756
375,7.5075075075075075,3,12.457064047240767,13.679856333356323,-10.65882883513789
378,7.5675675675675675,1,17.656818609511745,13.31972996751273,-12.35281279128854
378,7.5675675675675675,2,20.238517884771724,14.20557392288198,-15.285308520808046
378,7.5675675675675675,3,12.563696046482665,13.754358083400222,-10.750769713286044
381,7.627627627627628,1,17.766485652396305,13.435806235909233,-12.482203144884355
381,7.627627627627628,2,20.359109028607346,14.290516846273869,-15.411074796512027
381,7.627627627627628,3,12.670607856834637,13.828839776852105,-10.842807605874393
384,7.687687687687688,1,17.875931739779723,13.551965167392671,-12.611637949714083
384,7.687687687687688,2,20.4793066004178,14.375349074041843,-15.536457909210688
384,7.687687687687688,3,12.777798161529091,13.903303260120666,-10.934943585308575
387,7.747747747747748,1,17.98515899453328,13.668202941848907,-12.74111519472207
387,7.747747747747748,2,20.59911028251108,14.460072792940245,-15.661458737159801
387,7.747747747747748,3,12.885265651215846,13.977750351030554,-11.027178699540434
390,7.807807807807808,1,18.09416957075828,13.784515804090187,-12.870632908118942
390,7.807807807807808,2,20.71851967248288,14.54469014562278,-15.786078153443938
390,7.807807807807808,3,12.993009023962134,14.05218283882237,-11.119513972068027
393,7.867867867867868,1,18.202965653786055,13.900900063855136,-13.000189157381627
393,7.867867867867868,2,20.8375342832166,14.629203230642531,-15.910317025976454
393,7.867867867867868,3,13.101026985252595,14.126602484152665,-11.21195040193562
396,7.927927927927928,1,18.311549678170056,14.017351943175438,-13.12978216957963
396,7.927927927927928,2,20.95615315773566,14.71361428687047,-16.034175882243062
396,7.927927927927928,3,13.209318231043813,14.201011059376668,-11.304488995268294
399,7.987987987987988,1,18.419938388895048,14.133857640043733,-13.25941802829528
399,7.987987987987988,2,21.074350491929003,14.797937605937445,-16.157633374728604
399,7.987987987987988,3,13.317880199382923,14.27541300195566,-11.397132812182901
402,8.048048048048049,1,18.52814276089794,14.25040717699496,-13.389099451499613
402,8.048048048048049,2,21.192112074445095,14.882182625512518,-16.280677354257197
402,8.048048048048049,3,13.426710310762521,14.349811817643335,-11.489884090424038
405,8.108108108108109,1,18.636165049173524,14.36699665947941,-13.51882431726856
405,8.108108108108109,2,21.30943933316546,14.9663514596019,-16.40330918616684
405,8.108108108108109,3,13.535806585892232,14.42420939813742,-11.58274378949508
408,8.168168168168169,1,18.74400757289234,14.48362217423077,-13.648590548939607
408,8.168168168168169,2,21.426333545621898,15.05044632763413,-16.52553018917575
408,8.168168168168169,3,13.645167052814429,14.498607612472616,-11.675712854264964
411,8.228228228228229,1,18.851672715400678,14.600279789266104,-13.778396115111784
411,8.228228228228229,2,21.54279583899645,15.134469554460084,-16.64734163538237
411,8.228228228228229,3,13.754789746904237,14.57300830702059,-11.768792214968194
414,8.288288288288289,1,18.959162924220585,14.716965553885863,-13.908239029645664
414,8.288288288288289,2,21.658827190121432,15.218423570352963,-16.76874475026535
414,8.288288288288289,3,13.864672710869524,14.647413305489971,-11.861982787204834
417,8.348348348348349,1,19.066480711049852,14.833675498673884,-14.03811735166337
417,8.348348348348349,2,21.774428425479407,15.302310911008298,-16.889740712683555
417,8.348348348348349,3,13.974813994750908,14.72182440892636,-11.955285471940515
420,8.408408408408409,1,19.173628651762023,14.950405635497386,-14.16802918554857
420,8.408408408408409,2,21.889600221203196,15.386134217543953,-17.01033065487608
420,8.408408408408409,3,14.085211655921755,14.796243395712319,-12.048701155506427
423,8.468468468468469,1,19.280609386406383,15.067151957506978,-14.29797268094648
423,8.468468468468469,2,22.00434310307588,15.469896236500121,-17.130515662462223
423,8.468468468468469,3,14.195863759088173,14.870672021567382,-12.142230709599326
426,8.528528528528529,1,19.387425619207978,15.183910439136648,-14.42794603276386
426,8.528528528528529,2,22.118657446530797,15.553599819839325,-17.250296774441516
426,8.528528528528529,3,14.306768376289023,14.945112019548048,-12.235874991281529
429,8.588588588588589,1,19.4940801185676,15.300677036103771,-14.557947481169018
429,8.588588588588589,2,22.23254347665155,15.637247924946418,-17.36967498319369
429,8.588588588588589,3,14.417923586895911,15.019565100047782,-12.329634842980917
432,8.64864864864865,1,19.60057571706179,15.417447685409106,-14.687975311591808
432,8.64864864864865,2,22.346001268171985,15.720843614628585,-17.48865123447871
432,8.64864864864865,3,14.529327477613194,15.094032950797015,-12.423511092490937
435,8.70870870870871,1,19.706915311442838,15.534218305336802,-14.818027854723635
435,8.70870870870871,2,22.45903074547622,15.804390057115336,-17.607226427436746
435,8.70870870870871,3,14.64097814247797,15.16851723686315,-12.517504552970594
438,8.76876876876877,1,19.813101862638792,15.650984795454386,-14.948103486517443
438,8.76876876876877,2,22.571631682598618,15.887890526058516,-17.72540141458819
438,8.76876876876877,3,14.752873682860088,15.243019600650545,-12.61161602294446
441,8.82882882882883,1,19.919138395753436,15.767743036612773,-15.078200628187725
441,8.82882882882883,2,22.683803703223816,15.971348400532303,-17.843177001833656
441,8.82882882882883,3,14.865012207462145,15.31754166190054,-12.705846286302672
444,8.88888888888889,1,20.025028000066317,15.88448889094626,-15.208317746210525
444,8.88888888888889,2,22.795546280686693,16.054767165033198,-17.960553948453967
444,8.88888888888889,3,14.977391832319485,15.392085017691429,-12.800196112300922
447,8.94894894894895,1,20.130773829032726,16.001218201872536,-15.33845335232343
447,8.94894894894895,2,22.906858737972392,16.138150409480033,-18.077532967110166
447,8.94894894894895,3,15.090010680800201,15.46665124243848,-12.894666255560473
450,9.00900900900901,1,20.236379100283703,16.117926794092664,-15.46860600352557
450,9.00900900900901,2,23.01774024771632,16.221501829213977,-18.194114723843512
450,9.00900900900901,3,15.202866883605127,15.541241887893927,-12.989257456068149
453,9.06906906906907,1,20.34184709562604,16.234610473591104,-15.59877430207763
453,9.06906906906907,2,23.12818983220413,16.304825224998524,-18.31029983807549
453,9.06906906906907,3,15.315958578767853,15.615858483146967,-13.083970439176337
456,9.12912912912913,1,20.447181161042277,16.351265027635687,-15.728956895501833
456,9.12912912912913,2,23.238206363371738,16.388124503019498,-18.426088882607793
456,9.12912912912913,3,15.42928391165471,15.690502534623764,-13.178805915602988
459,9.18918918918919,1,20.55238470669071,16.467886224777644,-15.859152476581954
459,9.18918918918919,2,23.347788562805324,16.471403674885053,-18.541482383622334
459,9.18918918918919,3,15.54284103496478,15.765175526087456,-13.273764581431614
462,9.24924924924925,1,20.657461206905378,16.584469814851577,-15.989359783363314
462,9.24924924924925,2,23.456935001741318,16.554666857625676,-18.656480820681246
462,9.24924924924925,3,15.65662810872989,15.839878918638139,-13.36884711811129
465,9.30930930930931,1,20.76241420019607,16.701011528975485,-16.119577599152777
465,9.30930930930931,2,23.565644101066408,16.637918273694183,-18.77108462672687
465,9.30930930930931,3,15.77064330031462,15.914614150712879,-13.46405419245666
468,9.36936936936937,1,20.867247289248333,16.81750707955074,-16.249804752518756
468,9.36936936936937,2,23.673914131317545,16.72116225096572,-18.885294188081783
468,9.36936936936937,3,15.884884784416286,15.98938263808571,-13.559386456647923
471,9.42942942942943,1,20.971964140923454,16.93395216026211,-16.380040117291212
471,9.42942942942943,2,23.78174321268193,16.80440322273776,-18.999109844448757
471,9.42942942942943,3,15.999350743064962,16.06418577386763,-13.654844548230846
474,9.48948948948949,1,21.07656848625848,17.050342446077735,-16.510282612561653
474,9.48948948948949,2,23.88912931499703,16.887645727730117,-19.112531888910798
474,9.48948948948949,3,16.114039365623466,16.139024928506608,-13.75042909011676
477,9.54954954954955,1,21.181064120466193,17.166673593249154,-16.640531202683125
477,9.54954954954955,2,23.99607025775057,16.970894410084917,-19.225560567931122
477,9.54954954954955,3,16.228948848787365,16.213901449787574,-13.846140690582557
480,9.60960960960961,1,21.285454902935143,17.28294123931128,-16.770784897270232
480,9.60960960960961,2,24.102563710080524,17.054154019366635,-19.338196081353164
480,9.60960960960961,3,16.344077396584968,16.28881666283243,-13.941979943270692
483,9.66966966966967,1,21.389744757229618,17.39914100308242,-16.90104275119912
483,9.66966966966967,2,24.208607190775126,17.137429410562063,-19.450438582400576
483,9.66966966966967,3,16.459423220377335,16.363771870100045,-14.037947427189184
486,9.72972972972973,1,21.49393767108966,17.515268484664254,-17.03130386460748
486,9.72972972972973,2,24.31419806827288,17.220725544080327,-19.562288177677225
486,9.72972972972973,3,16.574984538858278,16.438768351386244,-14.134043706711616
489,9.78978978978979,1,21.59803769643106,17.631319265441856,-17.161567382894546
489,9.78978978978979,2,24.41933356066253,17.30404748575289,-19.6737449271672
489,9.78978978978979,3,16.690759578054347,16.513807363823837,-14.23026933157713
492,9.84984984984985,1,21.70204894934536,17.747288908083682,-17.291832496721113
492,9.84984984984985,2,24.524010735683092,17.387400406833535,-19.784808844234803
492,9.84984984984985,3,16.806746571324847,16.588890141882583,-14.326624836890439
495,9.90990990990991,1,21.805975610099853,17.86317295654158,-17.422098442009503
495,9.90990990990991,2,24.628226510723827,17.470789583998382,-19.89547989562456
495,9.90990990990991,3,16.92294375936183,16.66401789736922,-14.423110743121814
498,9.96996996996997,1,21.909821923137574,17.978966936050764,-17.5523644999436
498,9.96996996996997,2,24.731977652824266,17.554220399345876,-20.005758001461206
498,9.96996996996997,3,17.039349390190086,16.739191819427443,-14.519727556107087
501,10.03003003003003,1,22.013592197077323,18.09466635312985,-17.682629996968828
501,10.03003003003003,2,24.835260778674197,17.637698340396796,-20.1156430352497
501,10.03003003003003,3,17.155961719167166,16.814413074537924,-14.616475767047659
504,10.09009009009009,1,22.117290804713633,18.210266695580835,-17.812894304792152
504,10.09009009009009,2,24.938072354613652,17.72122900009425,-20.225134823875212
504,10.09009009009009,3,17.27277900898336,16.889682806518298,-14.71335585251049
507,10.15015015015015,1,22.2209221830168,18.325763432489097,-17.943156840382102
507,10.15015015015015,2,25.040408696632937,17.80481807680368,-20.334233147603136
507,10.15015015015015,3,17.38979952966171,16.96500213652316,-14.810368274428106
510,10.21021021021021,1,22.324490833132863,18.441152014223405,-18.07341706596873
510,10.21021021021021,2,25.142265970372605,17.88847137431285,-20.442937740079074
510,10.21021021021021,3,17.507021558557994,17.04037216304408,-14.907513480098592
513,10.27027027027027,1,22.428001320383615,18.556427872435904,-18.203674489043657
513,10.27027027027027,2,25.243640191123475,17.97219480183186,-20.551248288328857
513,10.27027027027027,3,17.624443380360756,17.11579396190959,-15.0047919021856
516,10.33033033033033,1,22.531458274266598,18.67158642006213,-18.33392866236003
516,10.33033033033033,2,25.344527223826617,18.055994373993144,-20.65916443275853
516,10.33033033033033,3,17.742063287091277,17.19126858628519,-15.102203958718347
519,10.39039039039039,1,22.6348663884551,18.786623051321005,-18.46417918393256
519,10.39039039039039,2,25.444922783073366,18.139876210851455,-20.76668576715435
519,10.39039039039039,3,17.85987957810358,17.26679706667335,-15.199750053091606
522,10.45045045045045,1,22.738230420798164,18.90153314171483,-18.5944256970375
522,10.45045045045045,2,25.5448224331053,18.22384653788388,-20.87381183868279
522,10.45045045045045,3,17.977890560084443,17.342380410913506,-15.29743057406572
525,10.51051051051051,1,22.84155519332058,19.01631204802929,-18.72466789021264
525,10.51051051051051,2,25.644221587814275,18.307911685989847,-20.980542147890553
525,10.51051051051051,3,18.096094547053394,17.418019604182053,-15.395245895766593
528,10.57057057057057,1,22.94484559222289,19.130955108333477,-18.854905497257327
528,10.57057057057057,2,25.743115510742392,18.3920780914911,-21.086876148704548
528,10.57057057057057,3,18.214489860362704,17.49371560899236,-15.49319637768569
531,10.63063063063063,1,23.048106567881387,19.24545764197983,-18.985138297232453
531,10.63063063063063,2,25.841499315082007,18.476352296131722,-21.1928132484319
531,10.63063063063063,3,18.333074828697384,17.569469365194767,-15.591282364680042
534,10.69069069069069,1,23.15134313484811,19.3598149496042,-19.11536611446045
534,10.69069069069069,2,25.93936796367575,18.56074094707812,-21.29835280775996
534,10.69069069069069,3,18.451847788075213,17.645281789976565,-15.689504186972243
537,10.75075075075075,1,23.254560371850847,19.474022313125815,-19.245588818525302
537,10.75075075075075,2,26.03671626901649,18.645250796919036,-21.403494140756298
537,10.75075075075075,3,18.57080708184669,17.72115377786203,-15.78786216015045
540,10.81081081081081,1,23.357763421793145,19.58807499574729,-19.375806324272546
540,10.81081081081081,2,26.13353889324737,18.729888703665544,-21.508236514868685
540,10.81081081081081,3,18.68995106069509,17.797086200712393,-15.88635658516838
543,10.87087087087087,1,23.460957491754286,19.70196824195462,-19.506018591809244
543,10.87087087087087,2,26.229830348161773,18.814661630751036,-21.61257915092512
543,10.87087087087087,3,18.80927808263641,17.873079907725852,-15.984987748345318
546,10.93093093093093,1,23.564147852989322,19.81569727751719,-19.636225626504032
546,10.93093093093093,2,26.325584995203357,18.899576647031253,-21.71652122313383
546,10.93093093093093,3,18.928786513019418,17.94913572543758,-16.083755921366112
549,10.99099099099099,1,23.66733984092904,19.92925730948777,-19.766427478987072
549,10.99099099099099,2,26.420797045466024,18.98464092678425,-21.82006185908324
549,10.99099099099099,3,19.0484747245256,18.02525445771971,-16.18266136128117
552,11.05105105105105,1,23.77053885517997,20.042643526202504,-19.896624245150086
552,11.05105105105105,2,26.51546055969395,19.06986174971042,-21.923200139742004
552,11.05105105105105,3,19.168341097169225,18.101436885781343,-16.281704310506463
555,11.11111111111111,1,23.873750359524422,20.155851097280937,-20.02681606614633
555,11.11111111111111,2,26.60956944828155,19.155246500932485,-22.025935099458987
555,11.11111111111111,3,19.28838401829728,18.177683768168546,-16.380884996823525
558,11.17117117117117,1,23.976979881920425,20.26887517362599,-20.157003128390613
558,11.17117117117117,2,26.70311747127351,19.2408026709955,-22.12826572596328
558,11.17117117117117,3,19.408601882589508,18.253995840764354,-16.480203633379457
561,11.23123123123123,1,24.080233014501772,20.381710887423967,-20.287185663559292
561,11.23123123123123,2,26.79609823836477,19.32653785586684,-22.230190960364176
561,11.23123123123123,3,19.528993092058414,18.33037381678877,-16.579660418686924
564,11.29129129129129,1,24.183515413578,20.49435335214456,-20.417363948590275
564,11.29129129129129,2,26.888505208900526,19.41245975693622,-22.33170969715121
564,11.29129129129129,3,19.649556056049228,18.40681838679876,-16.679255536624147
567,11.35135135135135,1,24.286832799634407,20.60679766254085,-20.547538305683
567,11.35135135135135,2,26.980331691876238,19.498576181015682,-22.432820784194107
567,11.35135135135135,3,19.77028919123994,18.483330218688263,-16.778989156434918
570,11.411411411411411,1,24.390190957332027,20.71903889464929,-20.677709102298465
570,11.411411411411411,2,27.071570845937607,19.584895040339603,-22.533523022742827
570,11.411411411411411,3,19.89119092164129,18.559909957688173,-16.878861432728584
